norad_id,intl_designator,name,alt_names,object_type,size_class,size_source,mass_kg,length_m,width_m,height_m,deployed_span_m,shape,equiv_sphere_radius_m,rcs_m2,status,gcat_status,launch_date,decay_date,launch_vehicle,launch_site,launch_site_country,launch_pad,operator,operator_country,orbit_source,op_orbit,orbit_epoch,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_day,period_min,sma_km,apogee_km,perigee_km,ns_org,ns_nation,ns_status,ns_desc,ns_url
60518,2024-149BC,Flock 4be-1,-,Payload,~3U,estimated (volume),5.7,0.3,0.1,0.1,0.3,Box+2 pan,0.1056,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,"Planet Labs, Inc. (Planet)",US,TLE 2026-05-28,LLEO/S,2026-05-28T04:47:33Z,97.3788,233.0087,0.0003823,27.7681,332.3769,15.41840878,93.395,6818.813,443.3,438.1,,,,,
60526,2024-149BL,Deimos,-,Payload,1.5U,nanosats.eu,2.0,0.2,0.1,0.1,0.2,Box,0.0892,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Aethero Space,US,TLE 2026-05-28,LLEO/S,2026-05-28T04:29:39Z,97.3786,234.0437,0.0005026,13.1514,346.9864,15.43419813,93.299,6814.162,439.4,432.6,Aethero Space,US,Operational,It carries two cameras and tests our ability to do over-the-air updates and ML tasks like reinforcement learning in orbit.,https://www.nanosats.eu/sat/deimos
60524,2024-149BJ,Connecta T4.4,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T05:12:43Z,97.3802,232.3629,0.0004884,16.1908,343.9494,15.41310489,93.427,6820.378,445.6,438.9,,,,,
60475,2024-149H,Connecta T4.3,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T03:35:58Z,97.3739,224.5409,0.0002583,11.1746,348.9548,15.23372559,94.527,6873.814,497.5,493.9,,,,,
60522,2024-149BG,Connecta T4.2,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T06:48:53Z,97.3845,226.7337,0.000744,46.5964,313.5891,15.23779284,94.502,6872.59,499.6,489.3,,,,,
60472,2024-149E,Connecta T4.1,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,Plan-S Uydu ve Uzay Teknolojileri A.S.,TR,TLE 2026-05-28,LLEO/S,2026-05-28T04:39:32Z,97.3763,224.8254,0.0002188,35.5418,324.5964,15.23362046,94.528,6873.845,497.2,494.2,,,,,
60527,2024-149BM,CUAVA-2,-,Payload,6U,nanosats.eu,10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,USYD/UNSW,AU,TLE 2026-05-28,LLEO/S,2026-05-28T05:05:09Z,97.3732,229.7045,0.0006625,18.1539,341.994,15.35594285,93.775,6837.293,463.7,454.6,University of Sydney,Australia,Operational,Main payloads are hyperspectral imaging & GPS reflectrometry.,https://www.nanosats.eu/sat/cuava-2
,2024-149AU,CAKRA-1,-,Payload,8U,nanosats.eu,8.0,0.4,0.1,,0.4,Box,,,In orbit,O,2024-08-16,-,Falcon 9 (FT5),"South Base, Vandenberg Space Force Base, California",US,SLC4E,"Kementerian Komunikasi dan Informatika, Indonesia",ID,GCAT (initial),LLEO/S,,97.44,,,,,,,,519.0,512.0,Ministry of Marine Affairs and Fisheries,Indonesia,Operational,Optimize satellite technology for monitoring national maritime resources and supporting local fisheries.,https://www.nanosats.eu/sat/cakra-1
,1998-067WV,Wisseed Sat,-,Payload,3U,nanosats.eu,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-08-04,2024-10-22,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,U-izushidozatera,J,GCAT (initial),LLEO/I,,51.64,,,,,,,,420.0,402.0,Wisseed Academy,Japan,"Reentered, Passive",Carry children's baby teeth to space in imitation of a Japanese custom of throwing their baby teeth onto the house rooves,https://www.nanosats.eu/sat/wisseed-sat
,1998-067WY,SaganSat0,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-08-04,2024-12-18,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,"Kyushu Kogyo Daigaku, Cent. Nanosatellite Testing, Tobata Campus",J,GCAT (initial),LLEO/I,,51.64,,,,,,,,423.0,404.0,Saga Prefectural Space and Science Museum,Japan,"Reentered, No signal","Infrared camera, Space radiation measurement, Automatic Packet Reporting System (APRS) Digipeater.",https://www.nanosats.eu/sat/sagansat0
60954,1998-067WU,SAKURA,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-08-04,2024-12-03,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Chiba kogyo daigaku wakusei,J,GCAT (initial),LLEO/I,,51.64,,,,,,,,422.0,404.0,Chiba Institute of Technology,Japan,"Reentered, Operational",APRS mission with digipeater and cameras.,https://www.nanosats.eu/sat/sakura
60953,1998-067WT,Emma,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-08-04,2024-12-11,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Kosumo Joshi,J,GCAT (initial),LLEO/I,,51.64,,,,,,,,422.0,404.0,,,,,
61502,1998-067XA,DORA,-,Payload,3U,nanosats.eu,4.0,0.3,0.1,,0.3,Box + 2 pan,,,Reentered,R,2024-08-04,2024-12-03,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Arizona State University,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,420.0,410.0,Arizona State University,US,"Reentered, Operational",Demonstrate data rates of 1 Gbps over distances of thousands of kilometers with laser communications.,https://www.nanosats.eu/sat/dora
61501,1998-067WZ,CySat 1,-,Payload,3U,nanosats.eu,4.0,0.3,0.1,,0.3,Box + 2 pan,,,Reentered,R,2024-08-04,2025-01-14,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Iowa State University,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,421.0,408.0,Iowa State University,US,"Reentered, No signal, ?",Educational training and demonstration of CubeSat platform technologies for asteroid surveying payload.,https://www.nanosats.eu/sat/cysat-1
60952,1998-067WS,Binar-4,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.3,Box+ 2 pan,,,Reentered,R,2024-08-04,2024-11-08,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Curtin University,AU,GCAT (initial),LLEO/I,,51.64,,,,,,,,423.0,404.0,,,,,
60957,1998-067WX,Binar-3,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.3,Box+ 2 pan,,,Reentered,R,2024-08-04,2024-11-08,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Curtin University,AU,GCAT (initial),LLEO/I,,51.64,,,,,,,,421.0,404.0,,,,,
60956,1998-067WW,Binar-2,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.3,Box+ 2 pan,,,Reentered,R,2024-08-04,2024-11-14,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Curtin University,AU,GCAT (initial),LLEO/I,,51.64,,,,,,,,422.0,404.0,,,,,
60243,2024-128J,Robusta-3A,-,Payload,3U,nanosats.eu,5.0,0.3,0.1,0.1,0.7,Box+ 4 pan,0.1056,,In orbit,O,2024-07-09,-,Ariane 62,"Centre Spatial Guyanais, Kourou, Guyane Francaise",GUF,ELA4,Universite de Montpellier,F,TLE 2026-05-28,LLEO/I,2026-05-27T22:59:38Z,61.9867,279.7651,0.0044035,124.267,236.2608,15.11326102,95.281,6910.292,562.6,501.7,University of Montpellier,France,Operational,Improve the accuracy of weather forecasts around the Mediterranean basin.,https://www.nanosats.eu/sat/robusta-3a
,2024-128G,Replicator,-,Payload,3U,nanosats.eu,5.0,0.3,0.1,,0.3,Box,,,In orbit,O,2024-07-09,-,Ariane 62,"Centre Spatial Guyanais, Kourou, Guyane Francaise",GUF,ELA4,Orbital Matter,PL,GCAT (initial),LLEO/I,,62.01,,,,,,,,584.0,574.0,Orbital Matter,Poland,No signal,"Print a 50 cm-long beam while at an altitude of 580 km, out of a custom polymer material.",https://www.nanosats.eu/sat/replicator
60238,2024-128D,ISTsat-1,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,2024-07-09,-,Ariane 62,"Centre Spatial Guyanais, Kourou, Guyane Francaise",GUF,ELA4,"Instituto Superior Tecnico, Lisboa",P,TLE 2026-05-28,LLEO/I,2026-05-28T08:08:08Z,61.9881,276.2989,0.0040892,127.3941,233.0888,15.11335468,95.28,6910.263,560.4,503.9,Instituto Superior Técnico (IST),Portugal,"Was semi-operational, Was operational, ?",Test an ADS-B receiver that aims to track aircraft in flight.,https://www.nanosats.eu/sat/istsat-1
60237,2024-128C,GRBBeta,-,Payload,2U,nanosats.eu,2.0,0.2,0.1,0.1,0.2,Box,0.0892,,In orbit,O,2024-07-09,-,Ariane 62,"Centre Spatial Guyanais, Kourou, Guyane Francaise",GUF,ELA4,Technicka univezita v Kosiciach,SK,TLE 2026-05-28,LLEO/I,2026-05-27T23:26:25Z,61.9906,287.1657,0.0043402,130.512,229.9767,15.0645445,95.589,6925.182,577.1,517.0,Technical University of Kosice,Slovakia,Operational,Educational mission with digipeater and testing gamma-ray burst sensor.,https://www.nanosats.eu/sat/grbbeta
,2024-128A,CURIE A,-,Payload,5 kg,mass,5.0,0.3,0.1,,0.3,Box,,,In orbit,O,2024-07-09,-,Ariane 62,"Centre Spatial Guyanais, Kourou, Guyane Francaise",GUF,ELA4,UCB/NASA,US,GCAT (initial),LLEO/I,,61.99,,,,,,,,579.0,578.0,,,,,
60236,2024-128B,3Cat-4,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.5,Box+boom,0.0691,,In orbit,O,2024-07-09,-,Ariane 62,"Centre Spatial Guyanais, Kourou, Guyane Francaise",GUF,ELA4,Universitat Politecnica de Catalunya,E,TLE 2026-05-28,LLEO/I,2026-05-28T03:10:26Z,61.9931,295.5705,0.0045615,133.1084,227.3837,15.02123156,95.864,6938.488,592.0,528.7,"Polytechnic University of Catalonia (UPC, BarcelonaTECH)",Spain,"Was operational, ?",Demonstrate Global Navigation Satellite System - Reflectometry (GNSS-R) and L - band microwave radiometry and AIS.,https://www.nanosats.eu/sat/3cat4
60208,2024-125F,TechEdSat-11,-,Payload,6U,nanosats.eu,10.0,0.4,0.1,,2.0,Box+sail,,,Reentered,R,2024-07-04,2026-02-15,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,ARC/SJSU,US,GCAT (initial),LLEO/S,,97.32,,,,,,,,517.0,488.0,NASA Ames Research Center,US,Operational,"6U-XL bus size, Largest TES Exo-Brake Yet: 2.0m². Gen-2 TES SDR S-band Radio, NOAA Radio.",https://www.nanosats.eu/sat/techedsat-11
,2024-125C,Serenity,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,,0.3,Box,,,Reentered,R,2024-07-04,2026-04-08,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,Teachers in Space Inc.,US,GCAT (initial),LLEO/S,,97.32,,,,,,,,518.0,489.0,Teachers in Space,US,Launch failure,Educational mission to allow interaction with the CubeSat and blockchain for inter-satellite transactions.,https://www.nanosats.eu/sat/serenity
,2024-125A,SOC-i,-,Payload,2U,nanosats.eu,2.0,0.2,0.1,,0.2,Box,,,In orbit,O,2024-07-04,-,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,University of Washington,US,GCAT (initial),LLEO/S,,97.32,,,,,,,,526.0,490.0,University of Washington,US,"No signal, ?","Advanced guidance, navigation and control (GNC) payload and Earth imaging camera.",https://www.nanosats.eu/sat/soc-i
60206,2024-125D,R5-S4,-,Payload,3U,nanosats.eu,7.44,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-07-04,-,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,NASA Johnson Space Flight Center,US,TLE 2026-05-28,LLEO/S,2026-05-28T00:56:59Z,97.2421,359.3913,0.0014901,306.941,53.0472,15.42428827,93.359,6817.08,449.1,428.8,NASA Johnson Space Center,US,Operational,Demonstrate technologies to speed up hosted payload and in-space inspection.,https://www.nanosats.eu/sat/r5-s4
60207,2024-125E,R5-S2,-,Payload,~3U,estimated (volume),7.26,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-07-04,-,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,NASA Johnson Space Flight Center,US,TLE 2026-05-28,LLEO/S,2026-05-28T02:15:38Z,97.2394,0.1126,0.0014289,305.9452,54.047,15.44220199,93.251,6811.807,443.4,423.9,,,,,
60209,2024-125G,MESAT-1,MESAT-OSCAR-122,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-07-04,-,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,University of Maine,US,TLE 2026-05-28,LLEO/S,2026-05-28T02:52:20Z,97.2322,5.1758,0.0008066,289.6128,70.4259,15.60862195,92.257,6763.302,390.6,379.7,University of Maine,US,"Operational, ?",Educational mission with amateur radio payloads.,https://www.nanosats.eu/sat/mesat-1
,2024-125B,KUbesat-1,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,,0.3,Box,,,Reentered,R,2024-07-04,2025-07-08,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,University of Kansas,US,GCAT (initial),LLEO/S,,97.32,,,,,,,,525.0,489.0,University of Kansas,US,"Reentered, No signal, ?",Use cosmic ray detector to study exposure and effect on crewed missions.,https://www.nanosats.eu/sat/kubesat-1
60246,2024-125J,CATSAT,-,Payload,6U,nanosats.eu,12.0,0.3,0.1,0.1,0.8,Box+panel+sphere,0.15,,In orbit,O,2024-07-04,-,Firefly Alpha (I),"Vandenberg Space Force Base, California",US,SLC2W,University of Arizona-Tucson,US,TLE 2026-05-28,LLEO/S,2026-05-28T03:47:27Z,97.2105,0.4334,0.0021234,253.0497,106.8431,15.56169997,92.535,6776.891,413.1,384.4,University of Arizona,US,Operational,Deploy and demonstrate an inflatable one-meter spherical antenna in Earth’s orbit.,https://www.nanosats.eu/sat/catsat
59965,2024-108A,PREFIRE 1,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,12.7,Box+sail,0.1596,,In orbit,O,2024-06-05,-,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1B,Jet Propulsion Lab,US,TLE 2026-05-28,LLEO/S,2026-05-27T21:42:41Z,97.5292,302.6434,0.0010101,317.1563,42.8886,15.23419006,94.524,6873.674,502.5,488.6,,,,,
59881,2024-099A,PREFIRE 2,-,Payload,~12U,estimated (volume),10.0,0.3,0.2,0.2,12.7,Box+sail,0.1596,,In orbit,O,2024-05-25,-,Electron,"Rocket Lab Launch Complex 1, Onenui Station, Mahia Peninsula",NZ,LC1B,Jet Propulsion Lab,US,TLE 2026-05-28,LLEO/S,2026-05-28T03:06:59Z,97.4106,4.6569,0.001038,277.6573,82.3484,15.209188,94.68,6881.205,510.2,495.9,,,,,
,2024-095D,Qincheng-1,-,Payload,7.3 kg,mass,7.3,0.3,0.2,,1.0,Box + 2 pan?,,,Reentered,R,2024-05-21,2026-03-15,Kuaizhou-11,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",CN,LC43/95?,Beijing Ling Zhong kongjian jishu YG,CN,GCAT (initial),LLEO/S,,97.6,,,,,,,,535.0,525.0,,,,,
59809,2024-092K,SITRO-AIS-56,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-05-16,-,Soyuz-2-1B (Fregat),1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC43/4,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T07:07:56Z,97.6541,280.3432,0.000713,212.0053,148.0758,15.35835233,93.76,6836.578,463.3,453.6,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
59778,2024-092F,SITRO-AIS-55,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-05-16,-,Soyuz-2-1B (Fregat),1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC43/4,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T07:05:19Z,97.6545,280.8265,0.000727,212.1173,147.9628,15.36767843,93.703,6833.812,460.6,450.7,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
59777,2024-092E,SITRO-AIS-54,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-05-16,-,Soyuz-2-1B (Fregat),1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC43/4,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T07:26:23Z,97.6547,280.539,0.0007043,211.8366,148.2452,15.3605457,93.747,6835.927,462.6,453.0,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
59776,2024-092D,SITRO-AIS-53,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,2024-05-16,-,Soyuz-2-1B (Fregat),1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC43/4,Sitronics Group,RU,TLE 2026-05-28,LLEO/S,2026-05-28T07:06:53Z,97.6551,280.5659,0.0006936,212.2252,147.8568,15.36137276,93.742,6835.682,462.3,452.8,Sitronics Group,Russia,Operational,C onstellations for AIS for tracking ships and high-resolution optical remote sensing.,https://www.nanosats.eu/sat/sitro-ais
59629,2024-083C,ICUBE-Q,-,Payload,7 kg,mass,7.0,0.2,0.2,,0.6,Box + 2 pan,,,Reentered,DSA,2024-05-03,2024-05-04,Chang Zheng 5,"Wenchang Space Center, Hainan",CN,LC101,ISTPK/SJTU,PK,GCAT (initial),CLO,,23.04,,,,,,,,518078.0,-88.0,Islamabad Institute of Science and Technology,Pakistan,"Operational, ?",Detect traces of water-ice on the lunar surface.,https://www.nanosats.eu/sat/icube-q
,2024-069D,Gagarinets,-,Payload,3U,nanosats.eu,4.0,0.3,0.1,,0.3,Box,,,Reentered,R,2024-04-11,2024-04-20,Angara A5/Orion,"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PL1A,Avant Space,RU,GCAT (initial),LLEO/I,,51.73,,,,,,,,450.0,196.0,Avant Space,Russia,"Reentered, Operational",We transmit data directly to smartphone’s cameras by sending short messages with hyperlinks connected to mass media resources.,https://www.nanosats.eu/sat/gagarinets
59480,2024-069B,ADV.00.00.000-01,-,Payload,10 kg,mass,10.0,0.3,0.2,,0.3,Box,,,Reentered,R,2024-04-11,2024-04-21,Angara A5/Orion,"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",RU,PL1A,"GKNPTs im. M.V. Khrunichev, Zavod Khrunichev",RU,GCAT (initial),LLEO/I,,51.72,,,,,,,,447.0,196.0,,,,,
,1998-067WP,VIOLET,-,Payload,2U,nanosats.eu,2.0,0.2,0.1,,0.2,Box,,,Reentered,R,2024-03-21,2024-08-29,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,University of New Brunswick,CA,GCAT (initial),LLEO/I,,51.64,,,,,,,,410.0,404.0,University of New Brunswick,Canada,"Reentered, No signal",Measure GPS signals after passing through atmosphere and several cameras for atmosphere and Earth imaging.,https://www.nanosats.eu/sat/violet
59563,1998-067WN,SNoOPI,-,Payload,6U,nanosats.eu,12.0,0.3,0.2,,1.0,Box+ 2 pan,,,Reentered,R,2024-03-21,2024-09-28,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,GSFC/PURDUE,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,412.0,407.0,Purdue University,US,"Reentered, Operational",Demonstrate the measurement of the complex reflection coefficient over various land surface conditions.,https://www.nanosats.eu/sat/snoopi
,1998-067WK,QMSAT,-,Payload,2U,nanosats.eu,2.0,0.2,0.1,,0.2,Box,,,Reentered,R,2024-03-21,2024-08-01,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Universite de Sherbrooke,CA,GCAT (initial),LLEO/I,,51.64,,,,,,,,412.0,409.0,Université de Sherbrooke,Canada,"Reentered, No signal, ?",In-orbit demonstration of a quantum magnetometer.,https://www.nanosats.eu/sat/qmsat
59289,2024-053B,Mola,-,Payload,3U,nanosats.eu,10.0,2.0,1.0,1.0,5.0,Box +  pan?,0.8921,,In orbit,O,2024-03-21,-,Electron,"Mid-Atlantic Regional Spaceport, Wallops Island, Virginia",US,Pad 0C,US Naval Postgraduate School,US,TLE 2026-05-28,LLEO/I,2026-05-28T05:01:54Z,49.9888,38.0995,0.000229,193.4004,166.6905,15.57465512,92.458,6773.132,396.5,393.4,Naval Postgraduate School (NPS),US,Operational,A terahertz imaging camera (TIC) and an LED on-orbit payload (LOOP).,https://www.nanosats.eu/sat/mola
59483,1998-067WF,MicroOrbiter-1,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-03-21,2024-08-20,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Kabushikigaisha Maikuroobita,J,GCAT (initial),LLEO/I,,51.64,,,,,,,,415.0,411.0,,,,,
,1998-067WJ,Killick-1,-,Payload,2U,nanosats.eu,2.0,0.2,0.1,,0.2,Box,,,Reentered,R,2024-03-21,2024-09-17,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Memorial University of Newfoundland,CA,GCAT (initial),LLEO/I,,51.64,,,,,,,,413.0,409.0,Memorial University of Newfoundland,Canada,"Reentered, No signal, ?",Test technology to monitor oceans (sea-ice detection and sea-ice concentration estimation).,https://www.nanosats.eu/sat/killick-1
59508,1998-067WH,Kashiwa,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-03-21,2024-08-11,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,Chiba kogyo daigaku wakusei,J,GCAT (initial),LLEO/I,,51.64,,,,,,,,416.0,411.0,Chiba Institute of Technology,Japan,"Reentered, Operational",Educational mission with cameras and amateur radio payloads.,https://www.nanosats.eu/sat/kashiwa
,1998-067WL,HyTI,-,Payload,6U,nanosats.eu,12.0,0.3,0.2,,1.0,Box+ 2 pan,,,Reentered,R,2024-03-21,2024-12-17,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,"University of Hawaii, Manoa",US,GCAT (initial),LLEO/I,,51.64,,,,,,,,413.0,410.0,University of Hawai’i at Mānoa,US,"Reentered, Operational",Demonstrate long-wave infrared imager to monitor water resources.,https://www.nanosats.eu/sat/hyti
59507,1998-067WG,CURTIS,-,Payload,3U,nanosats.eu,5.0,0.3,0.1,,0.3,Box,,,Reentered,R,2024-03-21,2024-09-17,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,"Kyushu Kogyo Daigaku, Cent. Nanosatellite Testing, Tobata Campus",J,GCAT (initial),LLEO/I,,51.64,,,,,,,,414.0,410.0,Kyushu Institute of Technology,Japan,"Reentered, Operational",Thermal conductivity experiments of surface-coated graphite materials . Demonstration of a highly integrated OBC-EPS-UHF transceiver by Panasonic.,https://www.nanosats.eu/sat/curtis
59562,1998-067WM,BurstCube,-,Payload,6U,nanosats.eu,12.0,0.3,0.2,,1.0,Box+ 2 pan,,,Reentered,R,2024-03-21,2024-09-17,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,NASA Goddard Space Flight Center,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,416.0,409.0,NASA Goddard Space Flight Center,US,"Reentered, Operational",Autonomously detect gamma ray bursts (GRBs) onboard to detect fading broadband afterglows.,https://www.nanosats.eu/sat/burstcube
,1998-067WQ,Big Red Sat 1,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,2024-03-21,2024-08-29,Falcon 9 (FT5),"Cape Canaveral Air Station, Florida",US,LC40,University of Nebraska-Lincoln,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,410.0,404.0,University of Nebraska,US,"Reentered, Operational",Educational mission to demonstrate perovskite panel technology.,https://www.nanosats.eu/sat/big-red-sat-1
59291,2024-053D,Aerocube 16B,-,Payload,6U,nanosats.eu,10.0,2.0,1.0,1.0,5.0,Box +  pan?,0.8921,,In orbit,O,2024-03-21,-,Electron,"Mid-Atlantic Regional Spaceport, Wallops Island, Virginia",US,Pad 0C,Aerospace Corp.,US,TLE 2026-05-28,LLEO/I,2026-05-28T04:05:03Z,49.9923,66.6791,0.0002206,243.1398,116.9339,15.43129782,93.317,6815.016,438.4,435.4,Aerospace Corporation,US,Operational,Various advanced materials experiments and lasercomm payload for intersatellite link.,https://www.nanosats.eu/sat/aerocube-16
59290,2024-053C,Aerocube 16A,-,Payload,6U,nanosats.eu,10.0,2.0,1.0,1.0,5.0,Box +  pan?,0.8921,,In orbit,O,2024-03-21,-,Electron,"Mid-Atlantic Regional Spaceport, Wallops Island, Virginia",US,Pad 0C,Aerospace Corp.,US,TLE 2026-05-28,LLEO/I,2026-05-27T23:17:04Z,49.9903,67.4865,0.0002261,247.102,112.9705,15.43157311,93.315,6814.935,438.3,435.3,Aerospace Corporation,US,Operational,Various advanced materials experiments and lasercomm payload for intersatellite link.,https://www.nanosats.eu/sat/aerocube-16
